23.634501,-102.552784
-38.416097,-63.616672
-16.290154,-63.588653
-14.235004,-51.92528
-35.675147,-71.542969
4.570868,-74.297333
9.748917,-83.753428
21.521757,-77.781167
18.735693,-70.162651
-1.831239,-78.183406
15.783471,-90.230759
15.199999,-86.241905
18.971187,-72.285215
18.220833,-66.590149
13.794185,-88.89653
10.691803,-61.222503
18.735693,-70.162651
12.865416,-85.207229
8.537981,-80.782127
-9.189967,-75.015152
-23.442503,-58.443832
-32.522779,-55.765835
